Y-Waveform
0.000000, -1252.000000
0.050000, -1125.000000
0.100000, -1080.000000
0.150000, -931.000000
0.200000, -704.000000
0.250000, -765.000000
0.300000, -693.000000
0.350000, -939.000000
0.400000, -732.000000
0.450000, 547.000000
0.500000, -260.000000
0.550000, -1207.000000
0.600000, -1212.000000
0.650000, -682.000000
0.700000, -857.000000
0.750000, -974.000000
0.800000, -735.000000
0.850000, -566.000000
0.900000, -572.000000
0.950000, -1404.000000
1.000000, -1030.000000
1.050000, -996.000000
1.100000, -1093.000000
1.150000, -1043.000000
1.200000, -1033.000000
1.250000, -1034.000000
1.300000, -650.000000
1.350000, -678.000000
1.400000, -545.000000
1.450000, -608.000000
1.500000, -591.000000
1.550000, -673.000000
1.600000, -774.000000
1.650000, -834.000000
1.700000, -1031.000000
1.750000, -1169.000000
1.800000, -1092.000000
1.850000, -1169.000000
1.900000, -1034.000000
1.950000, -764.000000
2.000000, -874.000000
2.050000, -732.000000
2.100000, -812.000000
2.150000, -1011.000000
2.200000, -540.000000
2.250000, -325.000000
2.300000, -452.000000
2.350000, -929.000000
2.400000, -1107.000000
2.450000, -1287.000000
2.500000, -897.000000
2.550000, -902.000000
2.600000, -929.000000
2.650000, -719.000000
2.700000, -808.000000
2.750000, -1238.000000
2.800000, -744.000000
2.850000, -958.000000
2.900000, -1112.000000
2.950000, -1076.000000
3.000000, -1114.000000
3.050000, -924.000000
3.100000, -815.000000
3.150000, -715.000000
3.200000, -548.000000
3.250000, -390.000000
3.300000, -409.000000
3.350000, -516.000000
3.400000, -616.000000
3.450000, -713.000000
3.500000, -827.000000
3.550000, -1069.000000
3.600000, -1226.000000
3.650000, -1136.000000
3.700000, -1012.000000
3.750000, -928.000000
3.800000, -752.000000
3.850000, -690.000000
3.900000, -776.000000
3.950000, -784.000000
4.000000, -1358.000000
4.050000, -1110.000000
4.100000, -1417.000000
4.150000, -1018.000000
4.200000, -1007.000000
4.250000, -1039.000000
4.300000, -886.000000
4.350000, -806.000000
4.400000, -594.000000
4.450000, -827.000000
4.500000, -588.000000
4.550000, -1144.000000
4.600000, -715.000000
4.650000, -1233.000000
4.700000, -1092.000000
4.750000, -824.000000
4.800000, -795.000000
4.850000, -1033.000000
4.900000, -616.000000
4.950000, -681.000000
5.000000, -573.000000
5.050000, -531.000000
5.100000, -620.000000
5.150000, -671.000000
5.200000, -632.000000
5.250000, -950.000000
5.300000, -984.000000
5.350000, -1051.000000
5.400000, -1174.000000
5.450000, -991.000000
5.500000, -871.000000
5.550000, -783.000000
5.600000, -716.000000
5.650000, -935.000000
5.700000, -853.000000
5.750000, -643.000000
5.800000, -1088.000000
5.850000, -934.000000
5.900000, -936.000000
5.950000, -1169.000000
6.000000, -1101.000000
6.050000, -954.000000
6.100000, -891.000000
6.150000, -645.000000
6.200000, -612.000000
6.250000, -1205.000000
6.300000, -670.000000
6.350000, -964.000000
6.400000, -904.000000
6.450000, -995.000000
6.500000, -978.000000
6.550000, -1131.000000
6.600000, -984.000000
6.650000, -876.000000
6.700000, -629.000000
6.750000, -578.000000
6.800000, -566.000000
6.850000, -515.000000
6.900000, -587.000000
6.950000, -677.000000
7.000000, -795.000000
7.050000, -739.000000
7.100000, -939.000000
7.150000, -983.000000
7.200000, -1156.000000
7.250000, -1018.000000
7.300000, -950.000000
7.350000, -780.000000
7.400000, -651.000000
7.450000, -757.000000
7.500000, -798.000000
7.550000, -1144.000000
7.600000, -725.000000
7.650000, -539.000000
7.700000, -1006.000000
7.750000, -1021.000000
7.800000, -1040.000000
7.850000, -861.000000
7.900000, -868.000000
7.950000, -887.000000
8.000000, -654.000000
8.050000, -935.000000
8.100000, -1057.000000
8.150000, -684.000000
8.200000, -953.000000
8.250000, -967.000000
8.300000, -1114.000000
8.350000, -1048.000000
8.400000, -1031.000000
8.450000, -803.000000
8.500000, -816.000000
8.550000, -845.000000
8.600000, -521.000000
8.650000, -532.000000
