Characteristic value was written successfully
Notification handle = 0x0011 value: b7 1c 99 03 72 00 c1 fe e9 fe e2 02 58 00 33 01 2b 00 f8 01 
Notification handle = 0x0011 value: bd 1c 86 03 d9 00 fc fe 63 fe 1b 02 aa 00 2d 01 e1 ff d7 01 
Notification handle = 0x0011 value: c3 1c dd 03 7c 00 2b ff 49 ff 9e 02 27 ff 21 01 a7 ff bc 01 
Notification handle = 0x0011 value: ca 1c eb 03 b9 00 78 ff 85 00 f1 01 21 ff 09 01 6c ff 98 01 
Notification handle = 0x0011 value: d0 1c 5f 04 c0 00 c2 ff 07 00 ef 00 6d 00 05 01 38 ff 73 01 
Notification handle = 0x0011 value: d6 1c b0 03 c3 00 b8 ff c6 ff 96 00 e3 fe ee 00 20 ff 71 01 
Notification handle = 0x0011 value: dc 1c e6 03 da 00 90 ff 4d ff 79 00 67 fe b4 00 0b ff 70 01 
Notification handle = 0x0011 value: e3 1c a7 03 0d 01 a6 ff eb fe 97 00 85 fe 88 00 f6 fe 5f 01 
Notification handle = 0x0011 value: e9 1c 08 04 51 01 c2 ff 9b fe c1 00 ff ff 5d 00 d8 fe 37 01 
Notification handle = 0x0011 value: ef 1c 8a 03 ff 00 ee ff 62 ff a5 00 b6 00 5e 00 d3 fe 2b 01 
Notification handle = 0x0011 value: f5 1c 8c 03 c6 00 f9 ff 83 ff 2d 01 dc 01 70 00 c4 fe 0b 01 
Notification handle = 0x0011 value: fc 1c c8 03 a7 00 23 00 05 ff 4d 01 e5 01 85 00 ab fe ec 00 
Notification handle = 0x0011 value: 02 1d d1 03 9f 00 45 00 8a ff e8 00 b5 02 a8 00 8d fe c6 00 
Notification handle = 0x0011 value: 08 1d 12 04 33 00 76 00 46 00 5a 00 56 02 d6 00 75 fe b0 00 
Notification handle = 0x0011 value: 0e 1d e8 03 4c 00 67 00 aa 00 d7 ff 03 02 f6 00 5a fe a7 00 
Notification handle = 0x0011 value: 15 1d fb 03 7c 00 35 00 62 00 07 00 24 01 23 01 5a fe aa 00 
Notification handle = 0x0011 value: 1b 1d 05 04 1f 00 5a 00 c9 00 60 ff b6 ff 35 01 52 fe ad 00 
Notification handle = 0x0011 value: 21 1d b1 04 6e 00 26 00 92 01 95 fe 53 ff 26 01 5d fe c9 00 
Notification handle = 0x0011 value: 27 1d 4f 05 7e ff 28 00 fc 01 ff fc b7 03 41 01 97 fe f6 00 
Notification handle = 0x0011 value: 2e 1d 58 04 07 ff 3c 00 af 00 0f fd 0a 09 47 02 1d ff 43 01 
Notification handle = 0x0011 value: 34 1d 8a 04 ed fe a8 ff bc 00 8a ff 15 10 57 03 14 00 4f 01 
Notification handle = 0x0011 value: 3a 1d 47 03 c8 fd ef ff de fd 2b 01 ce 0b b8 03 39 01 4a 01 
Notification handle = 0x0011 value: 40 1d c2 02 50 fc a6 ff bc fa 12 ff e7 07 7b 03 be 01 8c 01 
Notification handle = 0x0011 value: 47 1d 23 02 a0 fc 19 ff bc fe 4d ff 6f 09 45 03 36 02 9b 01 
Notification handle = 0x0011 value: 4d 1d 58 01 74 fc 63 ff e1 ff 68 fe 83 09 27 03 a5 02 98 01 
Notification handle = 0x0011 value: 53 1d 08 01 c4 fc 33 ff dd ff 12 fe 26 09 0d 03 24 03 88 01 
Notification handle = 0x0011 value: 59 1d 39 00 cc fc 78 ff f9 fd 1a fd 0c 05 d9 02 72 03 92 01 
Notification handle = 0x0011 value: 60 1d db fe 89 fd ec fe ef fc 5e fe d1 06 98 02 c0 03 af 01 
Notification handle = 0x0011 value: 66 1d 46 fe b2 fd aa fe e0 fd 18 fe 3e 06 4a 02 0e 04 b0 01 
Notification handle = 0x0011 value: 6c 1d f1 fd e0 fd cd fe 27 ff 59 ff 11 08 10 02 46 04 b9 01 
Notification handle = 0x0011 value: 72 1d 6e fd 6d fe 8f fe dc fe 4d ff 4f 06 b1 01 71 04 c8 01 
Notification handle = 0x0011 value: 79 1d b2 fc c8 fe 9a fe 7b ff ae ff ec 05 72 01 92 04 bf 01 
Notification handle = 0x0011 value: 7f 1d 8b fc f2 fe a0 fe 93 ff 13 ff 7c 04 36 01 a6 04 be 01 
Notification handle = 0x0011 value: 85 1d ea fb 47 ff e9 fe c5 ff 70 ff 40 03 18 01 b0 04 c1 01 
Notification handle = 0x0011 value: 8b 1d 78 fb d8 ff ba fe 2e 00 4a 00 75 02 eb 00 b8 04 c4 01 
Notification handle = 0x0011 value: 92 1d bf fb fd ff 6c fe 15 00 5b 00 7a ff e1 00 b8 04 c4 01 
Notification handle = 0x0011 value: 98 1d 4f fc b7 ff 5f fe b9 00 a6 00 e7 fe fa 00 aa 04 d0 01 
