Time 1XX 1YY 2XX 2YY 1X2Y 1Y2X 
-7.750000, -1976688.250000, -1976688.250000, 4419277.000000, 4419277.000000, -2910204.000000, -508423.687500
-7.700000, -2044786.375000, -2044786.375000, 4491910.500000, 4491910.500000, -3302841.250000, -853769.187500
-7.650000, -2063568.250000, -2063568.250000, 4571798.500000, 4571798.500000, -3677952.250000, -1199400.750000
-7.600000, -2026286.875000, -2026286.875000, 4670043.000000, 4670043.000000, -4027239.250000, -1533720.250000
-7.550000, -1928203.250000, -1928203.250000, 4793695.000000, 4793695.000000, -4346772.500000, -1846573.250000
-7.500000, -1767002.500000, -1767002.500000, 4944996.000000, 4944996.000000, -4636128.000000, -2130476.500000
-7.450000, -1542816.500000, -1542816.500000, 5121720.500000, 5121720.500000, -4896588.500000, -2381484.750000
-7.400000, -1257788.375000, -1257788.375000, 5318697.000000, 5318697.000000, -5128811.500000, -2599421.250000
-7.350000, -915354.312500, -915354.312500, 5529998.500000, 5529998.500000, -5330797.500000, -2787422.500000
-7.300000, -519490.500000, -519490.500000, 5751041.000000, 5751041.000000, -5496910.500000, -2950959.000000
-7.250000, -73975.703125, -73975.703125, 5980176.500000, 5980176.500000, -5618053.500000, -3096417.000000
-7.200000, 417864.687500, 417864.687500, 6218871.500000, 6218871.500000, -5683380.500000, -3229865.000000
-7.150000, 953352.187500, 953352.187500, 6470897.000000, 6470897.000000, -5682556.000000, -3355836.500000
-7.100000, 1530094.125000, 1530094.125000, 6740553.500000, 6740553.500000, -5608175.500000, -3476779.250000
-7.050000, 2145535.000000, 2145535.000000, 7030226.000000, 7030226.000000, -5457988.500000, -3592835.500000
-7.000000, 2795966.250000, 2795966.250000, 7337219.500000, 7337219.500000, -5237126.500000, -3702374.250000
-6.950000, 3475607.250000, 3475607.250000, 7652398.000000, 7652398.000000, -4958153.000000, -3802598.750000
-6.900000, 4175679.000000, 4175679.000000, 7960109.500000, 7960109.500000, -4640041.000000, -3890178.500000
-6.850000, 4883396.000000, 4883396.000000, 8240300.000000, 8240300.000000, -4305587.000000, -3961943.000000
-6.800000, 5581585.000000, 5581585.000000, 8471946.000000, 8471946.000000, -3978214.750000, -4015070.750000
-6.750000, 6248574.500000, 6248574.500000, 8637973.000000, 8637973.000000, -3677926.000000, -4047287.750000
-6.700000, 6859206.000000, 6859206.000000, 8730190.000000, 8730190.000000, -3417598.750000, -4056558.000000
-6.650000, 7386336.500000, 7386336.500000, 8752223.000000, 8752223.000000, -3201193.000000, -4040998.250000
-6.600000, 7803083.000000, 7803083.000000, 8719910.000000, 8719910.000000, -3024041.750000, -3998812.750000
-6.550000, 8085278.500000, 8085278.500000, 8658719.000000, 8658719.000000, -2875343.250000, -3928542.250000
-6.500000, 8213588.000000, 8213588.000000, 8598510.000000, 8598510.000000, -2742617.500000, -3829751.500000
-6.450000, 8174981.500000, 8174981.500000, 8566890.000000, 8566890.000000, -2616909.500000, -3703939.250000
-6.400000, 7963406.500000, 7963406.500000, 8583410.000000, 8583410.000000, -2496815.250000, -3555421.250000
-6.350000, 7579645.000000, 7579645.000000, 8656651.000000, 8656651.000000, -2389678.000000, -3391860.000000
-6.300000, 7030752.000000, 7030752.000000, 8784469.000000, 8784469.000000, -2310075.750000, -3224053.000000
-6.250000, 6329124.500000, 6329124.500000, 8957573.000000, 8957573.000000, -2275640.250000, -3065106.750000
-6.200000, 5491643.500000, 5491643.500000, 9164246.000000, 9164246.000000, -2302418.250000, -2928936.500000
-6.150000, 4538870.000000, 4538870.000000, 9394946.000000, 9394946.000000, -2400761.000000, -2828585.750000
-6.100000, 3494503.500000, 3494503.500000, 9644992.000000, 9644992.000000, -2573255.000000, -2774556.000000
-6.050000, 2384873.500000, 2384873.500000, 9914595.000000, 9914595.000000, -2815030.000000, -2773564.250000
-6.000000, 1238286.250000, 1238286.250000, 10206504.000000, 10206504.000000, -3116099.500000, -2828029.000000
-5.950000, 84312.203125, 84312.203125, 10522577.000000, 10522577.000000, -3464405.750000, -2936087.250000
-5.900000, -1047197.875000, -1047197.875000, 10860803.000000, 10860803.000000, -3848435.750000, -3092186.750000
-5.850000, -2127415.500000, -2127415.500000, 11213312.000000, 11213312.000000, -4259178.500000, -3288171.000000
-5.800000, -3129843.250000, -3129843.250000, 11566369.000000, 11566369.000000, -4690652.000000, -3514474.250000
-5.750000, -4031433.000000, -4031433.000000, 11902449.000000, 11902449.000000, -5139088.000000, -3761237.750000
-5.700000, -4813076.000000, -4813076.000000, 12203626.000000, 12203626.000000, -5601254.500000, -4019002.500000
-5.650000, -5459549.500000, -5459549.500000, 12455197.000000, 12455197.000000, -6072839.500000, -4279080.000000
-5.600000, -5958789.000000, -5958789.000000, 12648823.000000, 12648823.000000, -6547034.000000, -4533467.500000
-5.550000, -6301065.000000, -6301065.000000, 12784254.000000, 12784254.000000, -7014024.000000, -4774789.500000
-5.500000, -6478186.500000, -6478186.500000, 12869238.000000, 12869238.000000, -7461456.000000, -4996312.000000
-5.450000, -6483314.000000, -6483314.000000, 12917444.000000, 12917444.000000, -7876050.000000, -5192412.000000
-5.400000, -6311165.500000, -6311165.500000, 12945389.000000, 12945389.000000, -8245466.000000, -5359256.500000
-5.350000, -5958714.500000, -5958714.500000, 12968985.000000, 12968985.000000, -8560241.000000, -5495710.500000
-5.300000, -5426063.500000, -5426063.500000, 13000688.000000, 13000688.000000, -8815120.000000, -5604116.000000
-5.250000, -4717094.500000, -4717094.500000, 13048105.000000, 13048105.000000, -9009387.000000, -5690665.500000
-5.200000, -3839855.250000, -3839855.250000, 13114288.000000, 13114288.000000, -9146258.000000, -5765231.500000
-5.150000, -2806510.000000, -2806510.000000, 13199514.000000, 13199514.000000, -9231465.000000, -5840615.500000
-5.100000, -1632920.250000, -1632920.250000, 13304004.000000, 13304004.000000, -9271398.000000, -5931189.500000
-5.050000, -337801.656250, -337801.656250, 13430562.000000, 13430562.000000, -9271414.000000, -6050934.000000
-5.000000, 1058109.750000, 1058109.750000, 13586266.000000, 13586266.000000, -9234463.000000, -6211292.500000
-4.950000, 2532687.750000, 2532687.750000, 13782327.000000, 13782327.000000, -9160791.000000, -6419165.000000
-4.900000, 4062470.500000, 4062470.500000, 14031485.000000, 14031485.000000, -9048884.000000, -6675631.000000
-4.850000, 5622519.500000, 5622519.500000, 14344076.000000, 14344076.000000, -8896958.000000, -6975321.500000
-4.800000, 7185947.500000, 7185947.500000, 14723284.000000, 14723284.000000, -8704970.000000, -7306820.000000
-4.750000, 8723596.000000, 8723596.000000, 15161980.000000, 15161980.000000, -8475718.000000, -7653796.000000
-4.700000, 10203809.000000, 10203809.000000, 15641058.000000, 15641058.000000, -8215936.500000, -7996936.500000
-4.650000, 11592958.000000, 11592958.000000, 16131470.000000, 16131470.000000, -7935583.500000, -8315869.000000
-4.600000, 12856150.000000, 12856150.000000, 16598595.000000, 16598595.000000, -7646858.500000, -8591278.000000
-4.550000, 13958510.000000, 13958510.000000, 17008274.000000, 17008274.000000, -7362598.000000, -8806547.000000
-4.500000, 14866592.000000, 14866592.000000, 17333398.000000, 17333398.000000, -7094394.500000, -8949121.000000
-4.450000, 15550020.000000, 15550020.000000, 17559036.000000, 17559036.000000, -6851022.500000, -9011143.000000
-4.400000, 15983048.000000, 15983048.000000, 17685240.000000, 17685240.000000, -6637432.000000, -8989806.000000
-4.350000, 16146067.000000, 16146067.000000, 17726304.000000, 17726304.000000, -6454951.000000, -8887262.000000
-4.300000, 16026795.000000, 16026795.000000, 17707384.000000, 17707384.000000, -6302328.500000, -8710454.000000
-4.250000, 15621004.000000, 15621004.000000, 17658872.000000, 17658872.000000, -6177862.500000, -8470958.000000
-4.200000, 14932906.000000, 14932906.000000, 17610260.000000, 17610260.000000, -6081819.000000, -8184677.500000
-4.150000, 13975037.000000, 13975037.000000, 17585216.000000, 17585216.000000, -6018277.500000, -7871441.000000
-4.100000, 12767870.000000, 12767870.000000, 17598882.000000, 17598882.000000, -5995811.000000, -7554048.000000
-4.050000, 11338975.000000, 11338975.000000, 17658090.000000, 17658090.000000, -6026433.000000, -7256926.000000
-4.000000, 9722077.000000, 9722077.000000, 17763894.000000, 17763894.000000, -6123073.000000, -7004197.000000
-3.950000, 7955896.000000, 7955896.000000, 17914726.000000, 17914726.000000, -6296677.000000, -6817380.500000
-3.900000, 6082977.000000, 6082977.000000, 18109440.000000, 18109440.000000, -6553385.000000, -6713042.500000
-3.850000, 4148346.250000, 4148346.250000, 18348516.000000, 18348516.000000, -6892864.500000, -6700935.500000
-3.800000, 2198032.000000, 2198032.000000, 18633786.000000, 18633786.000000, -7307830.500000, -6783018.500000
-3.750000, 277538.031250, 277538.031250, 18966028.000000, 18966028.000000, -7785356.000000, -6953548.000000
-3.700000, -1569789.125000, -1569789.125000, 19342186.000000, 19342186.000000, -8309004.500000, -7200469.500000
-3.650000, -3304171.000000, -3304171.000000, 19753190.000000, 19753190.000000, -8861027.000000, -7507467.500000
-3.600000, -4890527.500000, -4890527.500000, 20183188.000000, 20183188.000000, -9424459.000000, -7856474.000000
-3.550000, -6298890.500000, -6298890.500000, 20610426.000000, 20610426.000000, -9984688.000000, -8229652.500000
-3.500000, -7504344.000000, -7504344.000000, 21009990.000000, 21009990.000000, -10530075.000000, -8610790.000000
-3.450000, -8486297.000000, -8486297.000000, 21357880.000000, 21357880.000000, -11051549.000000, -8985551.000000
-3.400000, -9227840.000000, -9227840.000000, 21635054.000000, 21635054.000000, -11541901.000000, -9341336.000000
-3.350000, -9715021.000000, -9715021.000000, 21830764.000000, 21830764.000000, -11994735.000000, -9666636.000000
-3.300000, -9936723.000000, -9936723.000000, 21944380.000000, 21944380.000000, -12403668.000000, -9950866.000000
-3.250000, -9884805.000000, -9884805.000000, 21985170.000000, 21985170.000000, -12762116.000000, -10184566.000000
-3.200000, -9554729.000000, -9554729.000000, 21970216.000000, 21970216.000000, -13063722.000000, -10360381.000000
-3.150000, -8946223.000000, -8946223.000000, 21920980.000000, 21920980.000000, -13303348.000000, -10474456.000000
-3.100000, -8064063.000000, -8064063.000000, 21859564.000000, 21859564.000000, -13478223.000000, -10528054.000000
-3.050000, -6918277.000000, -6918277.000000, 21805620.000000, 21805620.000000, -13588731.000000, -10528582.000000
-3.000000, -5524146.500000, -5524146.500000, 21774212.000000, 21774212.000000, -13639034.000000, -10489813.000000
-2.950000, -3901756.000000, -3901756.000000, 21775466.000000, 21775466.000000, -13636769.000000, -10430979.000000
-2.900000, -2075341.500000, -2075341.500000, 21815760.000000, 21815760.000000, -13591994.000000, -10374674.000000
-2.850000, -72573.421875, -72573.421875, 21900052.000000, 21900052.000000, -13515424.000000, -10343800.000000
-2.800000, 2075982.500000, 2075982.500000, 22034108.000000, 22034108.000000, -13416703.000000, -10358180.000000
-2.750000, 4337047.500000, 4337047.500000, 22225728.000000, 22225728.000000, -13302997.000000, -10431405.000000
-2.700000, 6674475.500000, 6674475.500000, 22484322.000000, 22484322.000000, -13178315.000000, -10568639.000000
-2.650000, 9048838.000000, 9048838.000000, 22818164.000000, 22818164.000000, -13043915.000000, -10765848.000000
-2.600000, 11416932.000000, 11416932.000000, 23230398.000000, 23230398.000000, -12899265.000000, -11010622.000000
-2.550000, 13731520.000000, 13731520.000000, 23714400.000000, 23714400.000000, -12743637.000000, -11284483.000000
-2.500000, 15941729.000000, 15941729.000000, 24250876.000000, 24250876.000000, -12576974.000000, -11565929.000000
-2.450000, 17994338.000000, 17994338.000000, 24807486.000000, 24807486.000000, -12400385.000000, -11833381.000000
-2.400000, 19835702.000000, 19835702.000000, 25341834.000000, 25341834.000000, -12216020.000000, -12067676.000000
-2.350000, 21414158.000000, 21414158.000000, 25807180.000000, 25807180.000000, -12026795.000000, -12253433.000000
-2.300000, 22682396.000000, 22682396.000000, 26160534.000000, 26160534.000000, -11835495.000000, -12379612.000000
-2.250000, 23599594.000000, 23599594.000000, 26371016.000000, 26371016.000000, -11643793.000000, -12439215.000000
-2.200000, 24133170.000000, 24133170.000000, 26426872.000000, 26426872.000000, -11451256.000000, -12428765.000000
-2.150000, 24259944.000000, 24259944.000000, 26338618.000000, 26338618.000000, -11255316.000000, -12347954.000000
-2.100000, 23967268.000000, 23967268.000000, 26138114.000000, 26138114.000000, -11051801.000000, -12199642.000000
-2.050000, 23253692.000000, 23253692.000000, 25872634.000000, 25872634.000000, -10837069.000000, -11990407.000000
-2.000000, 22129402.000000, 22129402.000000, 25595590.000000, 25595590.000000, -10610983.000000, -11731407.000000
-1.950000, 20616368.000000, 20616368.000000, 25356152.000000, 25356152.000000, -10380028.000000, -11439102.000000
-1.900000, 18747856.000000, 18747856.000000, 25191184.000000, 25191184.000000, -10158633.000000, -11135419.000000
-1.850000, 16567498.000000, 16567498.000000, 25120418.000000, 25120418.000000, -9969115.000000, -10846820.000000
-1.800000, 14127804.000000, 14127804.000000, 25147212.000000, 25147212.000000, -9838649.000000, -10602129.000000
-1.750000, 11488081.000000, 11488081.000000, 25263230.000000, 25263230.000000, -9794688.000000, -10429405.000000
-1.700000, 8712221.000000, 8712221.000000, 25455360.000000, 25455360.000000, -9859864.000000, -10352130.000000
-1.650000, 5866211.000000, 5866211.000000, 25712476.000000, 25712476.000000, -10047583.000000, -10385791.000000
-1.600000, 3015908.250000, 3015908.250000, 26028992.000000, 26028992.000000, -10360269.000000, -10535330.000000
-1.550000, 224927.890625, 224927.890625, 26405270.000000, 26405270.000000, -10789195.000000, -10794318.000000
-1.500000, -2447034.000000, -2447034.000000, 26843794.000000, 26843794.000000, -11317220.000000, -11145909.000000
-1.450000, -4945468.500000, -4945468.500000, 27343212.000000, 27343212.000000, -11922504.000000, -11565344.000000
-1.400000, -7221872.500000, -7221872.500000, 27892672.000000, 27892672.000000, -12581922.000000, -12023513.000000
-1.350000, -9234129.000000, -9234129.000000, 28468766.000000, 28468766.000000, -13273261.000000, -12490612.000000
-1.300000, -10946479.000000, -10946479.000000, 29036152.000000, 29036152.000000, -13975926.000000, -12939358.000000
-1.250000, -12329379.000000, -12329379.000000, 29552122.000000, 29552122.000000, -14670628.000000, -13347083.000000
-1.200000, -13359067.000000, -13359067.000000, 29974166.000000, 29974166.000000, -15338292.000000, -13696692.000000
-1.150000, -14017176.000000, -14017176.000000, 30268422.000000, 30268422.000000, -15959467.000000, -13976552.000000
-1.100000, -14290293.000000, -14290293.000000, 30416904.000000, 30416904.000000, -16514469.000000, -14179663.000000
-1.050000, -14169812.000000, -14169812.000000, 30421186.000000, 30421186.000000, -16985004.000000, -14302915.000000
-1.000000, -13651972.000000, -13651972.000000, 30302506.000000, 30302506.000000, -17356122.000000, -14346560.000000
-0.950000, -12738345.000000, -12738345.000000, 30096880.000000, 30096880.000000, -17619068.000000, -14314533.000000
-0.900000, -11436365.000000, -11436365.000000, 29848262.000000, 29848262.000000, -17772722.000000, -14215087.000000
-0.850000, -9760103.000000, -9760103.000000, 29600060.000000, 29600060.000000, -17824614.000000, -14061728.000000
-0.800000, -7730545.500000, -7730545.500000, 29388664.000000, 29388664.000000, -17789556.000000, -13873542.000000
-0.750000, -5375854.000000, -5375854.000000, 29239388.000000, 29239388.000000, -17687386.000000, -13674719.000000
-0.700000, -2731046.750000, -2731046.750000, 29166482.000000, 29166482.000000, -17539722.000000, -13492866.000000
-0.650000, 162397.765625, 162397.765625, 29176170.000000, 29176170.000000, -17366886.000000, -13356240.000000
-0.600000, 3257113.500000, 3257113.500000, 29270964.000000, 29270964.000000, -17186076.000000, -13290250.000000
-0.550000, 6500444.500000, 6500444.500000, 29454418.000000, 29454418.000000, -17010302.000000, -13313707.000000
-0.500000, 9834788.000000, 9834788.000000, 29733934.000000, 29733934.000000, -16848156.000000, -13435708.000000
-0.450000, 13197711.000000, 13197711.000000, 30120026.000000, 30120026.000000, -16704618.000000, -13653686.000000
-0.400000, 16521994.000000, 16521994.000000, 30622528.000000, 30622528.000000, -16581710.000000, -13953181.000000
-0.350000, 19735754.000000, 19735754.000000, 31243910.000000, 31243910.000000, -16479248.000000, -14309441.000000
-0.300000, 22762878.000000, 22762878.000000, 31971918.000000, 31971918.000000, -16395413.000000, -14690874.000000
-0.250000, 25524328.000000, 25524328.000000, 32773990.000000, 32773990.000000, -16327018.000000, -15063533.000000
-0.200000, 27940510.000000, 27940510.000000, 33595928.000000, 33595928.000000, -16269495.000000, -15396035.000000
-0.150000, 29934896.000000, 29934896.000000, 34366648.000000, 34366648.000000, -16216305.000000, -15663727.000000
-0.100000, 31438614.000000, 31438614.000000, 35008524.000000, 35008524.000000, -16158499.000000, -15851588.000000
-0.050000, 32395470.000000, 32395470.000000, 35451704.000000, 35451704.000000, -16084324.000000, -15955163.000000
0.000000, 32766572.000000, 32766572.000000, 35648356.000000, 35648356.000000, -15979782.000000, -15979782.000000
0.050000, 32395470.000000, 32395470.000000, 35451704.000000, 35451704.000000, -15955163.000000, -16084324.000000
0.100000, 31438614.000000, 31438614.000000, 35008524.000000, 35008524.000000, -15851588.000000, -16158499.000000
0.150000, 29934896.000000, 29934896.000000, 34366648.000000, 34366648.000000, -15663727.000000, -16216305.000000
0.200000, 27940510.000000, 27940510.000000, 33595928.000000, 33595928.000000, -15396035.000000, -16269495.000000
0.250000, 25524328.000000, 25524328.000000, 32773990.000000, 32773990.000000, -15063533.000000, -16327018.000000
0.300000, 22762878.000000, 22762878.000000, 31971918.000000, 31971918.000000, -14690874.000000, -16395413.000000
0.350000, 19735754.000000, 19735754.000000, 31243910.000000, 31243910.000000, -14309441.000000, -16479248.000000
0.400000, 16521994.000000, 16521994.000000, 30622528.000000, 30622528.000000, -13953181.000000, -16581710.000000
0.450000, 13197711.000000, 13197711.000000, 30120026.000000, 30120026.000000, -13653686.000000, -16704618.000000
0.500000, 9834788.000000, 9834788.000000, 29733934.000000, 29733934.000000, -13435708.000000, -16848156.000000
0.550000, 6500444.500000, 6500444.500000, 29454418.000000, 29454418.000000, -13313707.000000, -17010302.000000
0.600000, 3257113.500000, 3257113.500000, 29270964.000000, 29270964.000000, -13290250.000000, -17186076.000000
0.650000, 162397.765625, 162397.765625, 29176170.000000, 29176170.000000, -13356240.000000, -17366886.000000
0.700000, -2731046.750000, -2731046.750000, 29166482.000000, 29166482.000000, -13492866.000000, -17539722.000000
0.750000, -5375854.000000, -5375854.000000, 29239388.000000, 29239388.000000, -13674719.000000, -17687386.000000
0.800000, -7730545.500000, -7730545.500000, 29388664.000000, 29388664.000000, -13873542.000000, -17789556.000000
0.850000, -9760103.000000, -9760103.000000, 29600060.000000, 29600060.000000, -14061728.000000, -17824614.000000
0.900000, -11436365.000000, -11436365.000000, 29848262.000000, 29848262.000000, -14215087.000000, -17772722.000000
0.950000, -12738345.000000, -12738345.000000, 30096880.000000, 30096880.000000, -14314533.000000, -17619068.000000
1.000000, -13651972.000000, -13651972.000000, 30302506.000000, 30302506.000000, -14346560.000000, -17356122.000000
1.050000, -14169812.000000, -14169812.000000, 30421186.000000, 30421186.000000, -14302915.000000, -16985004.000000
1.100000, -14290293.000000, -14290293.000000, 30416904.000000, 30416904.000000, -14179663.000000, -16514469.000000
1.150000, -14017176.000000, -14017176.000000, 30268422.000000, 30268422.000000, -13976552.000000, -15959467.000000
1.200000, -13359067.000000, -13359067.000000, 29974166.000000, 29974166.000000, -13696692.000000, -15338292.000000
1.250000, -12329379.000000, -12329379.000000, 29552122.000000, 29552122.000000, -13347083.000000, -14670628.000000
1.300000, -10946479.000000, -10946479.000000, 29036152.000000, 29036152.000000, -12939358.000000, -13975926.000000
1.350000, -9234129.000000, -9234129.000000, 28468766.000000, 28468766.000000, -12490612.000000, -13273261.000000
1.400000, -7221872.500000, -7221872.500000, 27892672.000000, 27892672.000000, -12023513.000000, -12581922.000000
1.450000, -4945468.500000, -4945468.500000, 27343212.000000, 27343212.000000, -11565344.000000, -11922504.000000
1.500000, -2447034.000000, -2447034.000000, 26843794.000000, 26843794.000000, -11145909.000000, -11317220.000000
1.550000, 224927.890625, 224927.890625, 26405270.000000, 26405270.000000, -10794318.000000, -10789195.000000
1.600000, 3015908.250000, 3015908.250000, 26028992.000000, 26028992.000000, -10535330.000000, -10360269.000000
1.650000, 5866211.000000, 5866211.000000, 25712476.000000, 25712476.000000, -10385791.000000, -10047583.000000
1.700000, 8712221.000000, 8712221.000000, 25455360.000000, 25455360.000000, -10352130.000000, -9859864.000000
1.750000, 11488081.000000, 11488081.000000, 25263230.000000, 25263230.000000, -10429405.000000, -9794688.000000
1.800000, 14127804.000000, 14127804.000000, 25147212.000000, 25147212.000000, -10602129.000000, -9838649.000000
1.850000, 16567498.000000, 16567498.000000, 25120418.000000, 25120418.000000, -10846820.000000, -9969115.000000
1.900000, 18747856.000000, 18747856.000000, 25191184.000000, 25191184.000000, -11135419.000000, -10158633.000000
1.950000, 20616368.000000, 20616368.000000, 25356152.000000, 25356152.000000, -11439102.000000, -10380028.000000
2.000000, 22129402.000000, 22129402.000000, 25595590.000000, 25595590.000000, -11731407.000000, -10610983.000000
2.050000, 23253692.000000, 23253692.000000, 25872634.000000, 25872634.000000, -11990407.000000, -10837069.000000
2.100000, 23967268.000000, 23967268.000000, 26138114.000000, 26138114.000000, -12199642.000000, -11051801.000000
2.150000, 24259944.000000, 24259944.000000, 26338618.000000, 26338618.000000, -12347954.000000, -11255316.000000
2.200000, 24133170.000000, 24133170.000000, 26426872.000000, 26426872.000000, -12428765.000000, -11451256.000000
2.250000, 23599594.000000, 23599594.000000, 26371016.000000, 26371016.000000, -12439215.000000, -11643793.000000
2.300000, 22682396.000000, 22682396.000000, 26160534.000000, 26160534.000000, -12379612.000000, -11835495.000000
2.350000, 21414158.000000, 21414158.000000, 25807180.000000, 25807180.000000, -12253433.000000, -12026795.000000
2.400000, 19835702.000000, 19835702.000000, 25341834.000000, 25341834.000000, -12067676.000000, -12216020.000000
2.450000, 17994338.000000, 17994338.000000, 24807486.000000, 24807486.000000, -11833381.000000, -12400385.000000
2.500000, 15941729.000000, 15941729.000000, 24250876.000000, 24250876.000000, -11565929.000000, -12576974.000000
2.550000, 13731520.000000, 13731520.000000, 23714400.000000, 23714400.000000, -11284483.000000, -12743637.000000
2.600000, 11416932.000000, 11416932.000000, 23230398.000000, 23230398.000000, -11010622.000000, -12899265.000000
2.650000, 9048838.000000, 9048838.000000, 22818164.000000, 22818164.000000, -10765848.000000, -13043915.000000
2.700000, 6674475.500000, 6674475.500000, 22484322.000000, 22484322.000000, -10568639.000000, -13178315.000000
2.750000, 4337047.500000, 4337047.500000, 22225728.000000, 22225728.000000, -10431405.000000, -13302997.000000
2.800000, 2075982.500000, 2075982.500000, 22034108.000000, 22034108.000000, -10358180.000000, -13416703.000000
2.850000, -72573.421875, -72573.421875, 21900052.000000, 21900052.000000, -10343800.000000, -13515424.000000
2.900000, -2075341.500000, -2075341.500000, 21815760.000000, 21815760.000000, -10374674.000000, -13591994.000000
2.950000, -3901756.000000, -3901756.000000, 21775466.000000, 21775466.000000, -10430979.000000, -13636769.000000
3.000000, -5524146.500000, -5524146.500000, 21774212.000000, 21774212.000000, -10489813.000000, -13639034.000000
3.050000, -6918277.000000, -6918277.000000, 21805620.000000, 21805620.000000, -10528582.000000, -13588731.000000
3.100000, -8064063.000000, -8064063.000000, 21859564.000000, 21859564.000000, -10528054.000000, -13478223.000000
3.150000, -8946223.000000, -8946223.000000, 21920980.000000, 21920980.000000, -10474456.000000, -13303348.000000
3.200000, -9554729.000000, -9554729.000000, 21970216.000000, 21970216.000000, -10360381.000000, -13063722.000000
3.250000, -9884805.000000, -9884805.000000, 21985170.000000, 21985170.000000, -10184566.000000, -12762116.000000
3.300000, -9936723.000000, -9936723.000000, 21944380.000000, 21944380.000000, -9950866.000000, -12403668.000000
3.350000, -9715021.000000, -9715021.000000, 21830764.000000, 21830764.000000, -9666636.000000, -11994735.000000
3.400000, -9227840.000000, -9227840.000000, 21635054.000000, 21635054.000000, -9341336.000000, -11541901.000000
3.450000, -8486297.000000, -8486297.000000, 21357880.000000, 21357880.000000, -8985551.000000, -11051549.000000
3.500000, -7504344.000000, -7504344.000000, 21009990.000000, 21009990.000000, -8610790.000000, -10530075.000000
3.550000, -6298890.500000, -6298890.500000, 20610426.000000, 20610426.000000, -8229652.500000, -9984688.000000
3.600000, -4890527.500000, -4890527.500000, 20183188.000000, 20183188.000000, -7856474.000000, -9424459.000000
3.650000, -3304171.000000, -3304171.000000, 19753190.000000, 19753190.000000, -7507467.500000, -8861027.000000
3.700000, -1569789.125000, -1569789.125000, 19342186.000000, 19342186.000000, -7200469.500000, -8309004.500000
3.750000, 277538.031250, 277538.031250, 18966028.000000, 18966028.000000, -6953548.000000, -7785356.000000
3.800000, 2198032.000000, 2198032.000000, 18633786.000000, 18633786.000000, -6783018.500000, -7307830.500000
3.850000, 4148346.250000, 4148346.250000, 18348516.000000, 18348516.000000, -6700935.500000, -6892864.500000
3.900000, 6082977.000000, 6082977.000000, 18109440.000000, 18109440.000000, -6713042.500000, -6553385.000000
3.950000, 7955896.000000, 7955896.000000, 17914726.000000, 17914726.000000, -6817380.500000, -6296677.000000
4.000000, 9722077.000000, 9722077.000000, 17763894.000000, 17763894.000000, -7004197.000000, -6123073.000000
