Sample Time, Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z
1.200000,-121.000000,-1033.000000,-711.000000,-1641.000000,-856.000000,-25.000000,71.000000,805.000000,-105.000000
1.250000,-523.000000,-1034.000000,-612.000000,-1420.000000,-728.000000,177.000000,53.000000,824.000000,-80.000000
1.300000,240.000000,-650.000000,-666.000000,-1299.000000,-533.000000,154.000000,26.000000,836.000000,-54.000000
1.350000,-538.000000,-678.000000,-512.000000,-740.000000,-644.000000,-58.000000,26.000000,835.000000,-33.000000
1.400000,-42.000000,-545.000000,-460.000000,-399.000000,-151.000000,42.000000,6.000000,848.000000,-29.000000
1.450000,-273.000000,-608.000000,-447.000000,18.000000,-41.000000,-42.000000,17.000000,848.000000,-29.000000
1.500000,-356.000000,-591.000000,-476.000000,318.000000,291.000000,-93.000000,17.000000,839.000000,-35.000000
1.550000,-61.000000,-673.000000,-513.000000,647.000000,609.000000,-24.000000,26.000000,829.000000,-36.000000
1.600000,-134.000000,-774.000000,-683.000000,975.000000,1097.000000,35.000000,42.000000,811.000000,-42.000000
1.650000,-27.000000,-834.000000,-800.000000,1306.000000,987.000000,118.000000,60.000000,790.000000,-59.000000
1.700000,-42.000000,-1031.000000,-892.000000,1722.000000,1008.000000,125.000000,75.000000,788.000000,-81.000000
1.750000,-229.000000,-1169.000000,-793.000000,1953.000000,812.000000,78.000000,93.000000,781.000000,-113.000000
1.800000,-54.000000,-1092.000000,-627.000000,1990.000000,480.000000,88.000000,96.000000,767.000000,-165.000000
1.850000,-130.000000,-1169.000000,-405.000000,1741.000000,528.000000,181.000000,107.000000,779.000000,-224.000000
1.900000,-18.000000,-1034.000000,-183.000000,1395.000000,254.000000,243.000000,87.000000,791.000000,-252.000000
1.950000,-327.000000,-764.000000,-61.000000,1030.000000,645.000000,303.000000,77.000000,787.000000,-276.000000
2.000000,-203.000000,-874.000000,104.000000,767.000000,277.000000,487.000000,62.000000,800.000000,-294.000000
2.050000,-262.000000,-732.000000,166.000000,399.000000,586.000000,466.000000,38.000000,812.000000,-311.000000
2.100000,-315.000000,-812.000000,251.000000,83.000000,277.000000,343.000000,30.000000,820.000000,-308.000000
2.150000,-142.000000,-1011.000000,187.000000,256.000000,-364.000000,145.000000,29.000000,809.000000,-315.000000
2.200000,-228.000000,-540.000000,86.000000,-208.000000,-569.000000,359.000000,24.000000,800.000000,-332.000000
