Sample Time, Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z
3.650000,-66.000000,-983.000000,-42.000000,648.000000,-543.000000,343.000000,204.000000,407.000000,117.000000
3.700000,-16.000000,-936.000000,-71.000000,-200.000000,-844.000000,-283.000000,210.000000,383.000000,59.000000
3.750000,-256.000000,-817.000000,-67.000000,-687.000000,-501.000000,-780.000000,222.000000,394.000000,41.000000
3.800000,135.000000,-543.000000,-222.000000,-952.000000,-511.000000,-1206.000000,211.000000,409.000000,69.000000
3.850000,-4.000000,-296.000000,-366.000000,-1442.000000,-318.000000,-1339.000000,192.000000,434.000000,122.000000
3.900000,548.000000,-239.000000,-455.000000,-1672.000000,-289.000000,-1460.000000,150.000000,468.000000,195.000000
3.950000,459.000000,23.000000,-590.000000,-1597.000000,-77.000000,-1711.000000,106.000000,462.000000,251.000000
4.000000,167.000000,247.000000,-609.000000,-1672.000000,175.000000,-1900.000000,45.000000,459.000000,285.000000
4.050000,956.000000,580.000000,-786.000000,-1830.000000,-156.000000,-1807.000000,-36.000000,437.000000,326.000000
4.100000,835.000000,894.000000,-878.000000,-1740.000000,-163.000000,-1741.000000,-124.000000,443.000000,342.000000
4.150000,820.000000,1021.000000,-896.000000,-1719.000000,-30.000000,-1654.000000,-211.000000,453.000000,357.000000
4.200000,770.000000,1178.000000,-893.000000,-1622.000000,-136.000000,-1577.000000,-297.000000,473.000000,371.000000
4.250000,763.000000,1170.000000,-874.000000,-1596.000000,-81.000000,-1537.000000,-366.000000,509.000000,365.000000
4.300000,565.000000,1199.000000,-903.000000,-1520.000000,60.000000,-1575.000000,-445.000000,542.000000,372.000000
4.350000,509.000000,1045.000000,-795.000000,-1456.000000,95.000000,-1257.000000,-487.000000,570.000000,348.000000
4.400000,525.000000,1002.000000,-773.000000,-1093.000000,218.000000,-1115.000000,-543.000000,606.000000,345.000000
4.450000,537.000000,731.000000,-679.000000,-817.000000,174.000000,-702.000000,-565.000000,632.000000,332.000000
4.500000,353.000000,534.000000,-577.000000,-415.000000,427.000000,-462.000000,-583.000000,647.000000,330.000000
4.550000,421.000000,452.000000,-516.000000,84.000000,468.000000,-123.000000,-582.000000,645.000000,344.000000
4.600000,254.000000,371.000000,-494.000000,464.000000,523.000000,231.000000,-577.000000,636.000000,365.000000
4.650000,397.000000,407.000000,-510.000000,641.000000,376.000000,578.000000,-552.000000,608.000000,365.000000
4.700000,450.000000,558.000000,-480.000000,730.000000,245.000000,891.000000,-537.000000,575.000000,365.000000
4.750000,312.000000,771.000000,-600.000000,753.000000,236.000000,1084.000000,-510.000000,539.000000,378.000000
4.800000,822.000000,919.000000,-518.000000,872.000000,-20.000000,1323.000000,-451.000000,495.000000,375.000000
4.850000,861.000000,1362.000000,-684.000000,1092.000000,108.000000,1405.000000,-399.000000,462.000000,381.000000
4.900000,816.000000,1594.000000,-814.000000,923.000000,60.000000,1663.000000,-339.000000,437.000000,384.000000
4.950000,881.000000,1426.000000,-765.000000,742.000000,-54.000000,1964.000000,-283.000000,414.000000,384.000000
5.000000,768.000000,1122.000000,-759.000000,774.000000,-149.000000,2039.000000,-225.000000,397.000000,392.000000
5.050000,761.000000,777.000000,-729.000000,1131.000000,-17.000000,1890.000000,-145.000000,385.000000,390.000000
5.100000,663.000000,430.000000,-683.000000,1027.000000,-142.000000,2090.000000,-78.000000,370.000000,395.000000
5.150000,577.000000,101.000000,-602.000000,1313.000000,23.000000,2123.000000,-13.000000,373.000000,375.000000
5.200000,565.000000,-122.000000,-536.000000,1448.000000,116.000000,2097.000000,48.000000,377.000000,351.000000
5.250000,456.000000,-297.000000,-447.000000,1775.000000,86.000000,2027.000000,112.000000,382.000000,330.000000
5.300000,368.000000,-398.000000,-309.000000,1827.000000,-91.000000,1983.000000,172.000000,403.000000,275.000000
5.350000,-35.000000,-485.000000,-200.000000,1768.000000,270.000000,1684.000000,232.000000,403.000000,200.000000
5.400000,-244.000000,-644.000000,-11.000000,1792.000000,-315.000000,1337.000000,253.000000,395.000000,123.000000
5.450000,-471.000000,-743.000000,61.000000,1092.000000,-233.000000,428.000000,259.000000,383.000000,63.000000
5.500000,-78.000000,-898.000000,189.000000,-409.000000,-534.000000,-409.000000,276.000000,371.000000,33.000000
5.550000,-269.000000,-802.000000,141.000000,-865.000000,-485.000000,-1034.000000,282.000000,364.000000,29.000000
5.600000,295.000000,-644.000000,-113.000000,-1206.000000,-518.000000,-1194.000000,276.000000,394.000000,60.000000
5.650000,128.000000,-415.000000,-98.000000,-1649.000000,-441.000000,-1264.000000,244.000000,413.000000,116.000000
5.700000,223.000000,-178.000000,-225.000000,-2139.000000,457.000000,-1510.000000,196.000000,434.000000,198.000000
5.750000,620.000000,-27.000000,-388.000000,-1891.000000,83.000000,-1764.000000,126.000000,423.000000,263.000000
5.800000,396.000000,273.000000,-611.000000,-1653.000000,172.000000,-1794.000000,55.000000,412.000000,302.000000
5.850000,854.000000,473.000000,-763.000000,-1711.000000,142.000000,-1761.000000,-15.000000,395.000000,332.000000
5.900000,863.000000,685.000000,-783.000000,-1544.000000,117.000000,-1699.000000,-103.000000,391.000000,357.000000
5.950000,919.000000,715.000000,-833.000000,-1318.000000,277.000000,-1754.000000,-172.000000,382.000000,356.000000
