Sample Time, Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z
1.000000,520.000000,383.000000,-974.000000,1201.000000,-103.000000,739.000000,15.000000,582.000000,363.000000
1.050000,534.000000,285.000000,-982.000000,1202.000000,-99.000000,858.000000,69.000000,588.000000,359.000000
1.100000,515.000000,122.000000,-908.000000,1311.000000,-25.000000,886.000000,118.000000,585.000000,335.000000
1.150000,513.000000,8.000000,-910.000000,1425.000000,42.000000,921.000000,171.000000,587.000000,312.000000
1.200000,372.000000,-139.000000,-853.000000,1482.000000,224.000000,942.000000,213.000000,587.000000,288.000000
1.250000,630.000000,-159.000000,-805.000000,1593.000000,154.000000,1116.000000,246.000000,608.000000,258.000000
1.300000,295.000000,-356.000000,-695.000000,1635.000000,173.000000,1092.000000,282.000000,617.000000,213.000000
1.350000,455.000000,-257.000000,-612.000000,1656.000000,317.000000,1063.000000,304.000000,639.000000,180.000000
1.400000,168.000000,-622.000000,-419.000000,1677.000000,225.000000,917.000000,307.000000,657.000000,135.000000
1.450000,288.000000,-450.000000,-415.000000,1645.000000,50.000000,889.000000,327.000000,683.000000,95.000000
1.500000,31.000000,-658.000000,-159.000000,1313.000000,-48.000000,544.000000,313.000000,701.000000,53.000000
1.550000,-76.000000,-850.000000,0.000000,1189.000000,-422.000000,392.000000,304.000000,708.000000,24.000000
1.600000,-242.000000,-1164.000000,226.000000,1113.000000,-169.000000,344.000000,279.000000,716.000000,-4.000000
1.650000,-248.000000,-1118.000000,219.000000,571.000000,-165.000000,14.000000,261.000000,735.000000,-28.000000
1.700000,-71.000000,-936.000000,196.000000,-246.000000,-121.000000,-295.000000,268.000000,716.000000,-34.000000
1.750000,39.000000,-880.000000,182.000000,-693.000000,-307.000000,-260.000000,270.000000,698.000000,-22.000000
1.800000,32.000000,-810.000000,87.000000,-908.000000,-486.000000,-455.000000,292.000000,677.000000,-7.000000
1.850000,319.000000,-668.000000,-250.000000,-1159.000000,-523.000000,-561.000000,309.000000,663.000000,11.000000
1.900000,-50.000000,-785.000000,-130.000000,-1358.000000,-476.000000,-588.000000,328.000000,645.000000,44.000000
1.950000,394.000000,-519.000000,-546.000000,-1609.000000,-399.000000,-516.000000,330.000000,632.000000,78.000000
2.000000,170.000000,-591.000000,-475.000000,-1782.000000,-228.000000,-480.000000,334.000000,626.000000,116.000000
2.050000,226.000000,-383.000000,-589.000000,-1826.000000,-18.000000,-592.000000,312.000000,623.000000,171.000000
2.100000,586.000000,-256.000000,-788.000000,-1788.000000,245.000000,-739.000000,282.000000,614.000000,225.000000
2.150000,613.000000,-83.000000,-956.000000,-1875.000000,263.000000,-774.000000,241.000000,591.000000,260.000000
2.200000,473.000000,89.000000,-950.000000,-1701.000000,74.000000,-863.000000,184.000000,588.000000,296.000000
2.250000,586.000000,171.000000,-985.000000,-1684.000000,42.000000,-824.000000,129.000000,572.000000,323.000000
2.300000,665.000000,332.000000,-1009.000000,-1584.000000,-46.000000,-836.000000,67.000000,560.000000,353.000000
2.350000,413.000000,469.000000,-978.000000,-1416.000000,121.000000,-970.000000,10.000000,569.000000,365.000000
2.400000,601.000000,565.000000,-1040.000000,-1244.000000,-133.000000,-734.000000,-52.000000,569.000000,377.000000
2.450000,426.000000,599.000000,-985.000000,-1002.000000,-210.000000,-610.000000,-102.000000,582.000000,371.000000
2.500000,370.000000,564.000000,-975.000000,-730.000000,-118.000000,-494.000000,-138.000000,611.000000,387.000000
2.550000,576.000000,545.000000,-953.000000,-418.000000,-226.000000,-210.000000,-172.000000,621.000000,372.000000
2.600000,489.000000,523.000000,-939.000000,-128.000000,-143.000000,-16.000000,-174.000000,618.000000,380.000000
2.650000,421.000000,432.000000,-945.000000,99.000000,-47.000000,114.000000,-181.000000,621.000000,377.000000
2.700000,519.000000,452.000000,-950.000000,317.000000,-58.000000,313.000000,-166.000000,617.000000,378.000000
2.750000,421.000000,467.000000,-962.000000,515.000000,-15.000000,438.000000,-148.000000,614.000000,383.000000
2.800000,502.000000,440.000000,-968.000000,785.000000,-46.000000,464.000000,-112.000000,615.000000,381.000000
2.850000,411.000000,479.000000,-917.000000,937.000000,49.000000,509.000000,-73.000000,603.000000,384.000000
2.900000,535.000000,460.000000,-918.000000,946.000000,-69.000000,610.000000,-28.000000,593.000000,372.000000
2.950000,511.000000,413.000000,-941.000000,1082.000000,131.000000,535.000000,15.000000,587.000000,372.000000
3.000000,340.000000,327.000000,-931.000000,1054.000000,193.000000,657.000000,58.000000,575.000000,353.000000
3.050000,574.000000,185.000000,-941.000000,1136.000000,136.000000,728.000000,102.000000,576.000000,348.000000
3.100000,545.000000,89.000000,-924.000000,1178.000000,162.000000,793.000000,141.000000,576.000000,333.000000
3.150000,632.000000,-113.000000,-811.000000,1333.000000,231.000000,797.000000,175.000000,581.000000,315.000000
3.200000,386.000000,-195.000000,-871.000000,1398.000000,332.000000,939.000000,217.000000,573.000000,282.000000
3.250000,533.000000,-385.000000,-664.000000,1443.000000,302.000000,965.000000,253.000000,576.000000,263.000000
3.300000,475.000000,-332.000000,-729.000000,1580.000000,340.000000,974.000000,298.000000,593.000000,216.000000
3.350000,452.000000,-436.000000,-568.000000,1565.000000,326.000000,1156.000000,309.000000,602.000000,179.000000
3.400000,408.000000,-475.000000,-423.000000,1656.000000,205.000000,1004.000000,318.000000,638.000000,146.000000
3.450000,130.000000,-457.000000,-295.000000,1702.000000,98.000000,1008.000000,325.000000,660.000000,96.000000
3.500000,8.000000,-805.000000,-50.000000,1537.000000,-87.000000,706.000000,328.000000,698.000000,47.000000
3.550000,-79.000000,-884.000000,123.000000,1402.000000,-38.000000,520.000000,316.000000,714.000000,12.000000
3.600000,-457.000000,-1197.000000,458.000000,1150.000000,-492.000000,688.000000,289.000000,731.000000,-31.000000
3.650000,-76.000000,-975.000000,338.000000,227.000000,-320.000000,67.000000,262.000000,752.000000,-40.000000
3.700000,-193.000000,-856.000000,261.000000,-707.000000,-417.000000,-417.000000,276.000000,720.000000,-40.000000
3.750000,30.000000,-809.000000,151.000000,-1020.000000,-771.000000,-394.000000,298.000000,705.000000,-27.000000
3.800000,6.000000,-711.000000,40.000000,-1153.000000,-875.000000,-455.000000,322.000000,672.000000,-6.000000
3.850000,143.000000,-719.000000,-93.000000,-1523.000000,-602.000000,-674.000000,336.000000,653.000000,23.000000
3.900000,254.000000,-640.000000,-229.000000,-1684.000000,-452.000000,-616.000000,339.000000,648.000000,69.000000
3.950000,88.000000,-465.000000,-540.000000,-1981.000000,-156.000000,-739.000000,342.000000,632.000000,126.000000
4.000000,518.000000,-302.000000,-651.000000,-2083.000000,21.000000,-680.000000,318.000000,623.000000,189.000000
4.050000,446.000000,-219.000000,-810.000000,-2048.000000,-35.000000,-775.000000,271.000000,609.000000,240.000000
4.100000,436.000000,-54.000000,-997.000000,-1976.000000,110.000000,-846.000000,225.000000,584.000000,275.000000
4.150000,461.000000,36.000000,-915.000000,-1834.000000,-4.000000,-789.000000,174.000000,575.000000,311.000000
4.200000,409.000000,158.000000,-929.000000,-1759.000000,-53.000000,-729.000000,117.000000,575.000000,332.000000
4.250000,545.000000,319.000000,-984.000000,-1680.000000,-133.000000,-717.000000,55.000000,581.000000,351.000000
4.300000,533.000000,513.000000,-1003.000000,-1556.000000,-47.000000,-728.000000,-7.000000,585.000000,362.000000
4.350000,466.000000,597.000000,-1039.000000,-1377.000000,-113.000000,-612.000000,-84.000000,590.000000,381.000000
4.400000,470.000000,647.000000,-999.000000,-1090.000000,-67.000000,-519.000000,-130.000000,600.000000,381.000000
4.450000,564.000000,651.000000,-985.000000,-820.000000,-196.000000,-271.000000,-171.000000,626.000000,375.000000
4.500000,437.000000,621.000000,-961.000000,-373.000000,-23.000000,-188.000000,-198.000000,632.000000,380.000000
4.550000,489.000000,541.000000,-938.000000,-107.000000,-19.000000,-60.000000,-213.000000,638.000000,377.000000
4.600000,476.000000,506.000000,-909.000000,142.000000,-91.000000,200.000000,-211.000000,635.000000,371.000000
4.650000,326.000000,518.000000,-956.000000,392.000000,-16.000000,214.000000,-196.000000,629.000000,383.000000
4.700000,508.000000,497.000000,-920.000000,543.000000,-39.000000,297.000000,-166.000000,627.000000,380.000000
4.750000,408.000000,549.000000,-947.000000,743.000000,41.000000,361.000000,-142.000000,614.000000,378.000000
4.800000,545.000000,566.000000,-883.000000,877.000000,-122.000000,617.000000,-96.000000,605.000000,384.000000
4.850000,471.000000,545.000000,-876.000000,953.000000,-56.000000,611.000000,-58.000000,591.000000,378.000000
4.900000,495.000000,485.000000,-885.000000,975.000000,-57.000000,627.000000,-28.000000,594.000000,369.000000
4.950000,436.000000,364.000000,-905.000000,1027.000000,84.000000,610.000000,18.000000,587.000000,368.000000
5.000000,447.000000,258.000000,-888.000000,974.000000,57.000000,744.000000,60.000000,584.000000,348.000000
5.050000,387.000000,242.000000,-912.000000,1078.000000,112.000000,670.000000,99.000000,584.000000,336.000000
5.100000,448.000000,63.000000,-844.000000,1043.000000,137.000000,755.000000,132.000000,591.000000,318.000000
5.150000,490.000000,-151.000000,-777.000000,1083.000000,9.000000,930.000000,171.000000,593.000000,303.000000
5.200000,300.000000,-157.000000,-846.000000,1218.000000,200.000000,784.000000,202.000000,594.000000,291.000000
5.250000,537.000000,-272.000000,-707.000000,1240.000000,151.000000,807.000000,232.000000,605.000000,260.000000
5.300000,487.000000,-394.000000,-744.000000,1362.000000,294.000000,777.000000,249.000000,608.000000,227.000000
5.350000,471.000000,-467.000000,-574.000000,1314.000000,250.000000,845.000000,270.000000,620.000000,197.000000
