Sample Time, Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z
0.000000,-101.000000,-1078.000000,301.000000,130.000000,147.000000,-519.000000,325.000000,572.000000,159.000000
0.050000,-27.000000,-848.000000,272.000000,156.000000,-186.000000,-1110.000000,319.000000,540.000000,164.000000
0.100000,330.000000,-653.000000,131.000000,129.000000,-70.000000,-1587.000000,298.000000,501.000000,171.000000
0.150000,659.000000,-547.000000,-22.000000,123.000000,67.000000,-1932.000000,261.000000,447.000000,170.000000
0.200000,715.000000,-329.000000,152.000000,117.000000,44.000000,-1954.000000,223.000000,407.000000,179.000000
0.250000,769.000000,-176.000000,260.000000,277.000000,100.000000,-1852.000000,181.000000,367.000000,171.000000
0.300000,908.000000,-72.000000,174.000000,363.000000,207.000000,-1824.000000,129.000000,329.000000,174.000000
0.350000,1021.000000,14.000000,278.000000,352.000000,-81.000000,-1698.000000,85.000000,314.000000,170.000000
0.400000,1091.000000,193.000000,267.000000,392.000000,-162.000000,-1624.000000,21.000000,298.000000,168.000000
0.450000,981.000000,227.000000,236.000000,312.000000,3.000000,-1622.000000,-42.000000,290.000000,162.000000
0.500000,1039.000000,289.000000,294.000000,282.000000,76.000000,-1568.000000,-91.000000,295.000000,167.000000
0.550000,1215.000000,522.000000,267.000000,274.000000,-253.000000,-1300.000000,-141.000000,307.000000,171.000000
0.600000,1007.000000,513.000000,254.000000,238.000000,25.000000,-1134.000000,-201.000000,313.000000,176.000000
0.650000,1094.000000,533.000000,257.000000,158.000000,-98.000000,-793.000000,-216.000000,313.000000,179.000000
0.700000,1163.000000,539.000000,305.000000,91.000000,-222.000000,-460.000000,-241.000000,329.000000,188.000000
0.750000,1062.000000,518.000000,276.000000,-51.000000,-158.000000,-119.000000,-246.000000,331.000000,183.000000
0.800000,1180.000000,565.000000,223.000000,-152.000000,-143.000000,308.000000,-246.000000,335.000000,182.000000
0.850000,1153.000000,490.000000,275.000000,-245.000000,-180.000000,622.000000,-223.000000,332.000000,180.000000
0.900000,1105.000000,485.000000,271.000000,-280.000000,-154.000000,890.000000,-201.000000,323.000000,192.000000
0.950000,1200.000000,490.000000,171.000000,-313.000000,-184.000000,1088.000000,-172.000000,320.000000,194.000000
1.000000,1072.000000,449.000000,227.000000,-210.000000,-67.000000,1286.000000,-135.000000,307.000000,195.000000
1.050000,1067.000000,373.000000,158.000000,-252.000000,-70.000000,1460.000000,-81.000000,311.000000,192.000000
1.100000,1043.000000,292.000000,136.000000,-146.000000,0.000000,1549.000000,-34.000000,310.000000,186.000000
1.150000,972.000000,118.000000,211.000000,-161.000000,-58.000000,1661.000000,22.000000,319.000000,192.000000
1.200000,918.000000,35.000000,115.000000,-113.000000,4.000000,1743.000000,81.000000,323.000000,182.000000
1.250000,876.000000,-63.000000,73.000000,-19.000000,28.000000,1794.000000,133.000000,347.000000,185.000000
1.300000,779.000000,-211.000000,88.000000,21.000000,11.000000,1856.000000,192.000000,373.000000,185.000000
1.350000,669.000000,-364.000000,165.000000,58.000000,-94.000000,1834.000000,235.000000,413.000000,183.000000
1.400000,545.000000,-432.000000,95.000000,172.000000,-23.000000,1754.000000,276.000000,450.000000,180.000000
1.450000,517.000000,-542.000000,144.000000,126.000000,-49.000000,1680.000000,303.000000,492.000000,173.000000
1.500000,344.000000,-724.000000,148.000000,36.000000,30.000000,1376.000000,315.000000,525.000000,179.000000
1.550000,94.000000,-876.000000,281.000000,-30.000000,254.000000,1328.000000,330.000000,572.000000,159.000000
1.600000,-124.000000,-1052.000000,271.000000,-36.000000,330.000000,872.000000,337.000000,602.000000,170.000000
1.650000,-137.000000,-1034.000000,328.000000,0.000000,277.000000,121.000000,336.000000,612.000000,171.000000
1.700000,-253.000000,-928.000000,248.000000,-29.000000,189.000000,-784.000000,336.000000,606.000000,150.000000
1.750000,49.000000,-785.000000,257.000000,56.000000,43.000000,-1360.000000,333.000000,564.000000,155.000000
1.800000,205.000000,-652.000000,167.000000,79.000000,46.000000,-1794.000000,315.000000,507.000000,150.000000
1.850000,442.000000,-533.000000,242.000000,100.000000,30.000000,-1871.000000,286.000000,464.000000,161.000000
1.900000,708.000000,-423.000000,277.000000,170.000000,10.000000,-1846.000000,250.000000,419.000000,149.000000
1.950000,817.000000,-282.000000,224.000000,252.000000,-84.000000,-1771.000000,199.000000,373.000000,153.000000
2.000000,852.000000,-203.000000,279.000000,230.000000,47.000000,-1732.000000,145.000000,349.000000,147.000000
2.050000,969.000000,-152.000000,186.000000,229.000000,88.000000,-1689.000000,102.000000,322.000000,153.000000
2.100000,1071.000000,51.000000,367.000000,242.000000,-59.000000,-1562.000000,33.000000,310.000000,164.000000
2.150000,1033.000000,164.000000,332.000000,183.000000,28.000000,-1489.000000,-13.000000,305.000000,153.000000
2.200000,1063.000000,247.000000,263.000000,263.000000,259.000000,-1395.000000,-69.000000,298.000000,158.000000
2.250000,1015.000000,317.000000,380.000000,167.000000,93.000000,-1255.000000,-118.000000,295.000000,161.000000
2.300000,1128.000000,456.000000,298.000000,258.000000,194.000000,-1109.000000,-156.000000,301.000000,153.000000
2.350000,955.000000,435.000000,413.000000,160.000000,187.000000,-926.000000,-190.000000,317.000000,150.000000
2.400000,1159.000000,553.000000,343.000000,136.000000,-36.000000,-694.000000,-223.000000,322.000000,159.000000
2.450000,1102.000000,467.000000,382.000000,121.000000,-4.000000,-375.000000,-249.000000,329.000000,164.000000
2.500000,1049.000000,443.000000,408.000000,-32.000000,-92.000000,-13.000000,-252.000000,325.000000,167.000000
2.550000,1159.000000,321.000000,278.000000,57.000000,108.000000,-1358.000000,-117.000000,311.000000,180.000000
2.600000,1222.000000,482.000000,280.000000,170.000000,-35.000000,-1157.000000,-165.000000,311.000000,179.000000
2.650000,933.000000,517.000000,301.000000,100.000000,88.000000,-1017.000000,-207.000000,322.000000,185.000000
2.700000,1032.000000,540.000000,247.000000,38.000000,99.000000,-765.000000,-240.000000,328.000000,189.000000
2.750000,1071.000000,571.000000,362.000000,-55.000000,-28.000000,-518.000000,-249.000000,347.000000,182.000000
2.800000,1053.000000,567.000000,302.000000,-32.000000,-87.000000,-179.000000,-258.000000,344.000000,189.000000
2.850000,1081.000000,489.000000,326.000000,-89.000000,-76.000000,106.000000,-261.000000,350.000000,194.000000
2.900000,1067.000000,468.000000,246.000000,-130.000000,-131.000000,375.000000,-253.000000,341.000000,186.000000
2.950000,972.000000,407.000000,326.000000,-130.000000,-107.000000,590.000000,-243.000000,344.000000,185.000000
3.000000,1090.000000,452.000000,226.000000,-154.000000,-126.000000,744.000000,-220.000000,334.000000,186.000000
3.050000,990.000000,423.000000,248.000000,-129.000000,-76.000000,884.000000,-186.000000,328.000000,188.000000
3.100000,1129.000000,392.000000,256.000000,-274.000000,-179.000000,1035.000000,-162.000000,308.000000,183.000000
3.150000,1028.000000,324.000000,267.000000,-224.000000,-72.000000,1099.000000,-117.000000,325.000000,183.000000
3.200000,1001.000000,230.000000,343.000000,-261.000000,-113.000000,1157.000000,-81.000000,316.000000,183.000000
3.250000,1039.000000,186.000000,208.000000,-256.000000,-124.000000,1254.000000,-49.000000,307.000000,186.000000
3.300000,964.000000,15.000000,225.000000,-257.000000,-144.000000,1298.000000,-1.000000,308.000000,180.000000
3.350000,912.000000,-127.000000,242.000000,-273.000000,-151.000000,1352.000000,40.000000,319.000000,192.000000
3.400000,969.000000,-159.000000,185.000000,-212.000000,-189.000000,1438.000000,88.000000,329.000000,186.000000
3.450000,838.000000,-316.000000,161.000000,-205.000000,-151.000000,1460.000000,139.000000,346.000000,195.000000
