Sample Time, Accel_x, Accel_y, Accel_z, Gyro_x, Gyro_y, Gyro_z, Magneto_x, Magneto_y, Magneto_z
0.000000, 3.705927, 2.977648, -1.866792, 31.000000, -152.000000, 249.000000, -558.000000, 260.000000
0.050000, 17.341562, 13.327121, -8.644695, 71.000000, -168.000000, 342.000000, -553.000000, 265.000000
0.100000, 51.463089, 37.926979, -25.489420, 198.000000, -192.000000, 476.000000, -532.000000, 268.000000
0.150000, 115.519714, 81.688545, -57.171227, 278.000000, -120.000000, 665.000000, -505.000000, 266.000000
0.200000, 215.994171, 146.266464, -106.917587, 371.000000, -102.000000, 856.000000, -477.000000, 263.000000
0.250000, 350.689941, 226.290009, -173.603973, 490.000000, -135.000000, 1041.000000, -424.000000, 271.000000
0.300000, 506.782318, 309.246094, -250.857849, 572.000000, -156.000000, 1184.000000, -379.000000, 265.000000
0.350000, 663.575684, 378.240173, -328.142242, 606.000000, -84.000000, 1225.000000, -330.000000, 274.000000
0.400000, 797.040649, 416.920776, -393.574005, 655.000000, -135.000000, 1274.000000, -270.000000, 286.000000
0.450000, 887.343872, 414.191345, -437.162811, 672.000000, 7.000000, 1190.000000, -226.000000, 295.000000
0.500000, 923.439331, 367.302979, -453.855530, 616.000000, -73.000000, 1169.000000, -192.000000, 322.000000
0.550000, 905.395630, 282.405396, -444.507996, 479.000000, 3.000000, 1036.000000, -153.000000, 340.000000
0.600000, 844.180176, 172.142746, -415.395996, 426.000000, 5.000000, 891.000000, -133.000000, 349.000000
0.650000, 755.526123, 51.783035, -375.719452, 251.000000, -34.000000, 611.000000, -111.000000, 368.000000
0.700000, 656.942017, -64.766548, -334.716858, 88.000000, -56.000000, 268.000000, -100.000000, 379.000000
0.750000, 560.596252, -167.989212, -299.165039, 14.000000, -98.000000, -117.000000, -111.000000, 379.000000
0.800000, 473.868042, -253.004974, -272.041626, -112.000000, -33.000000, -526.000000, -108.000000, 364.000000
0.850000, 398.859375, -318.798889, -252.866669, -282.000000, -222.000000, -758.000000, -124.000000, 346.000000
0.900000, 336.077942, -366.047485, -239.168869, -385.000000, -327.000000, -931.000000, -150.000000, 340.000000
0.950000, 286.864746, -394.943848, -228.567520, -478.000000, 44.000000, -1099.000000, -190.000000, 326.000000
1.000000, 255.239746, -404.491699, -220.372070, -478.000000, -28.000000, -1136.000000, -217.000000, 307.000000
1.050000, 246.756714, -391.942230, -216.332825, -512.000000, 92.000000, -1127.000000, -259.000000, 289.000000
1.100000, 267.890656, -354.624481, -219.573792, -591.000000, 206.000000, -1097.000000, -291.000000, 272.000000
1.150000, 319.677734, -291.322052, -233.190964, -525.000000, 282.000000, -1072.000000, -348.000000, 259.000000
1.200000, 399.386230, -204.283295, -257.780334, -545.000000, 282.000000, -1012.000000, -382.000000, 253.000000
1.250000, 496.063171, -99.126083, -290.630310, -555.000000, 81.000000, -746.000000, -427.000000, 247.000000
1.300000, 596.268250, 15.276718, -325.892151, -382.000000, 82.000000, -672.000000, -468.000000, 254.000000
1.350000, 684.410828, 129.096436, -356.027588, -339.000000, 63.000000, -474.000000, -501.000000, 260.000000
1.400000, 749.301880, 232.917725, -374.237152, -168.000000, 49.000000, -348.000000, -523.000000, 259.000000
1.450000, 785.721436, 320.318115, -376.649170, -44.000000, 176.000000, -168.000000, -532.000000, 257.000000
1.500000, 795.681885, 387.780579, -363.490662, 51.000000, 142.000000, 28.000000, -532.000000, 250.000000
1.550000, 786.150452, 434.870728, -338.893311, 65.000000, 26.000000, 214.000000, -523.000000, 256.000000
1.600000, 766.069092, 462.785400, -309.279938, 157.000000, 30.000000, 368.000000, -516.000000, 236.000000
1.650000, 743.536072, 473.928589, -281.519104, 275.000000, -11.000000, 454.000000, -501.000000, 247.000000
1.700000, 723.707886, 470.637024, -260.985504, 277.000000, -47.000000, 588.000000, -480.000000, 250.000000
1.750000, 708.942749, 455.217590, -250.152618, 322.000000, -42.000000, 700.000000, -447.000000, 242.000000
1.800000, 698.723389, 429.461487, -248.353790, 353.000000, -40.000000, 804.000000, -405.000000, 236.000000
1.850000, 691.225464, 395.021851, -252.402283, 333.000000, -55.000000, 889.000000, -366.000000, 238.000000
1.900000, 684.092346, 353.279541, -257.909363, 373.000000, -7.000000, 884.000000, -327.000000, 242.000000
1.950000, 675.497070, 305.388519, -260.791168, 365.000000, -77.000000, 879.000000, -291.000000, 244.000000
2.000000, 664.236206, 252.230225, -258.318390, 322.000000, -48.000000, 804.000000, -264.000000, 253.000000
2.050000, 650.200317, 194.413376, -249.924286, 271.000000, -58.000000, 735.000000, -231.000000, 265.000000
2.100000, 633.862854, 132.798950, -237.350723, 233.000000, -131.000000, 607.000000, -202.000000, 274.000000
2.150000, 615.834473, 68.229095, -223.728577, 174.000000, -208.000000, 445.000000, -192.000000, 289.000000
2.200000, 595.873718, 2.029476, -212.741058, 100.000000, -90.000000, 184.000000, -187.000000, 284.000000
2.250000, 572.870605, -64.146835, -207.030365, 37.000000, -114.000000, -44.000000, -184.000000, 281.000000
2.300000, 545.911072, -127.632881, -207.748795, -50.000000, -249.000000, -228.000000, -186.000000, 292.000000
2.350000, 515.198242, -184.790955, -214.196838, -163.000000, -344.000000, -404.000000, -204.000000, 289.000000
2.400000, 483.948669, -230.892914, -224.437103, -305.000000, -93.000000, -536.000000, -211.000000, 286.000000
2.450000, 457.434814, -260.686890, -236.239197, -330.000000, -74.000000, -590.000000, -234.000000, 289.000000
