Sample Time, Accel_x, Accel_y, Accel_z, Gyro_x, Gyro_y, Gyro_z, Magneto_x, Magneto_y, Magneto_z
0.000000, 4.899752, 0.327265, -1.396637, 575.000000, -52.000000, 1659.000000, -295.000000, 185.000000
0.050000, 21.978092, 0.823038, -6.498685, 595.000000, 16.000000, 1740.000000, -241.000000, 214.000000
0.100000, 63.534439, 0.859805, -18.751921, 595.000000, 66.000000, 1838.000000, -202.000000, 253.000000
0.150000, 138.234482, -1.958756, -40.827759, 667.000000, 173.000000, 1862.000000, -156.000000, 295.000000
0.200000, 250.259750, -10.933627, -73.530594, 614.000000, 107.000000, 1750.000000, -145.000000, 338.000000
0.250000, 389.638916, -30.510998, -114.595627, 556.000000, -118.000000, 1701.000000, -132.000000, 389.000000
0.300000, 534.678955, -64.490158, -157.780304, 441.000000, -105.000000, 1328.000000, -130.000000, 434.000000
0.350000, 653.447632, -115.273315, -194.931152, 431.000000, -215.000000, 996.000000, -139.000000, 480.000000
0.400000, 715.327942, -182.894836, -217.811066, 468.000000, -142.000000, 471.000000, -156.000000, 498.000000
0.450000, 699.579346, -265.574646, -220.852905, 409.000000, -530.000000, 422.000000, -142.000000, 497.000000
0.500000, 603.556580, -360.094391, -202.563385, 291.000000, -665.000000, -65.000000, -154.000000, 495.000000
0.550000, 444.374268, -462.263794, -165.735687, -128.000000, -469.000000, -518.000000, -141.000000, 474.000000
0.600000, 254.302490, -566.104492, -116.924149, -308.000000, -375.000000, -761.000000, -132.000000, 464.000000
0.650000, 72.986824, -663.334595, -64.358978, -394.000000, -444.000000, -1006.000000, -126.000000, 446.000000
0.700000, -64.218185, -742.833374, -16.427105, -528.000000, -245.000000, -1322.000000, -117.000000, 412.000000
0.750000, -134.802551, -791.778198, 19.732838, -729.000000, -70.000000, -1627.000000, -124.000000, 374.000000
0.800000, -133.677383, -798.648071, 39.223907, -866.000000, -47.000000, -1686.000000, -153.000000, 338.000000
0.850000, -70.890152, -756.038452, 39.298508, -882.000000, -83.000000, -1834.000000, -183.000000, 277.000000
0.900000, 33.262665, -663.664062, 19.473919, -875.000000, 67.000000, -1915.000000, -229.000000, 247.000000
0.950000, 155.973328, -528.948730, -18.906492, -910.000000, 175.000000, -1890.000000, -288.000000, 194.000000
1.000000, 279.093872, -365.712830, -72.690193, -866.000000, 168.000000, -1696.000000, -354.000000, 170.000000
1.050000, 392.668060, -191.110931, -136.822525, -825.000000, -67.000000, -1472.000000, -417.000000, 148.000000
1.100000, 494.599060, -21.293198, -205.565475, -766.000000, 176.000000, -1347.000000, -480.000000, 146.000000
1.150000, 588.074829, 130.628906, -271.709534, -559.000000, 149.000000, -1129.000000, -538.000000, 146.000000
1.200000, 677.546021, 257.396301, -329.176300, -480.000000, -84.000000, -718.000000, -586.000000, 158.000000
1.250000, 765.063110, 356.321198, -372.352203, -245.000000, 160.000000, -448.000000, -618.000000, 160.000000
1.300000, 847.882568, 428.923584, -398.586304, -156.000000, 160.000000, -32.000000, -622.000000, 158.000000
1.350000, 918.894592, 477.537628, -407.380066, 128.000000, 202.000000, 266.000000, -624.000000, 158.000000
1.400000, 968.986328, 504.462433, -401.238983, 275.000000, 189.000000, 550.000000, -588.000000, 146.000000
1.450000, 991.018799, 510.988708, -384.393951, 482.000000, 163.000000, 781.000000, -561.000000, 148.000000
1.500000, 982.732849, 498.159302, -361.719788, 503.000000, 40.000000, 1046.000000, -519.000000, 139.000000
1.550000, 948.483032, 467.834229, -337.303833, 574.000000, 133.000000, 1194.000000, -474.000000, 137.000000
1.600000, 898.556274, 423.673401, -313.684082, 597.000000, 85.000000, 1373.000000, -406.000000, 140.000000
