Sample Time, Accel_x, Accel_y, Accel_z, Gyro_x, Gyro_y, Gyro_z, Magneto_x, Magneto_y, Magneto_z
0.000000, 3.834989, 0.792810, -3.300303, 834.000000, -46.000000, 894.000000, -439.000000, 274.000000
0.050000, 17.614334, 3.390281, -14.986236, 863.000000, -11.000000, 1005.000000, -385.000000, 278.000000
0.100000, 51.336060, 9.051174, -43.431324, 868.000000, 6.000000, 1085.000000, -345.000000, 277.000000
0.150000, 113.377197, 17.879250, -95.268433, 940.000000, 146.000000, 1068.000000, -300.000000, 296.000000
0.200000, 208.491562, 28.342102, -173.777771, 930.000000, -18.000000, 1151.000000, -258.000000, 310.000000
0.250000, 331.998383, 36.889832, -274.279846, 907.000000, 179.000000, 1026.000000, -222.000000, 323.000000
0.300000, 468.295837, 37.966225, -383.183289, 798.000000, 121.000000, 976.000000, -189.000000, 341.000000
0.350000, 594.184937, 25.877651, -480.880890, 608.000000, 203.000000, 655.000000, -178.000000, 371.000000
0.400000, 684.141663, -3.912079, -547.173340, 333.000000, -123.000000, 422.000000, -163.000000, 373.000000
0.450000, 717.991699, -52.909592, -567.651855, -27.000000, 135.000000, -93.000000, -168.000000, 371.000000
0.500000, 687.708252, -119.320419, -538.158447, -290.000000, -16.000000, -429.000000, -177.000000, 368.000000
0.550000, 599.755493, -197.455139, -466.672455, -472.000000, -116.000000, -781.000000, -177.000000, 350.000000
0.600000, 474.737091, -278.071594, -371.521606, -623.000000, -338.000000, -1031.000000, -207.000000, 328.000000
0.650000, 342.951111, -349.673187, -275.968903, -711.000000, -505.000000, -1218.000000, -238.000000, 311.000000
0.700000, 236.724640, -399.982452, -202.322571, -806.000000, -151.000000, -1296.000000, -283.000000, 286.000000
0.750000, 182.202606, -418.260223, -165.912231, -951.000000, -151.000000, -1247.000000, -309.000000, 271.000000
0.800000, 191.879486, -397.224518, -172.430389, -931.000000, -261.000000, -1103.000000, -367.000000, 269.000000
0.850000, 262.487854, -335.199005, -217.319733, -809.000000, -134.000000, -940.000000, -418.000000, 254.000000
0.900000, 376.105652, -237.012817, -288.644287, -688.000000, -129.000000, -706.000000, -457.000000, 251.000000
0.950000, 504.204407, -113.750130, -371.176483, -527.000000, 81.000000, -532.000000, -490.000000, 256.000000
1.000000, 617.781677, 19.065178, -450.657898, -351.000000, 4.000000, -219.000000, -516.000000, 272.000000
1.050000, 694.357788, 143.936523, -516.721313, -154.000000, 32.000000, -60.000000, -529.000000, 254.000000
1.100000, 724.473328, 244.704437, -564.501160, 18.000000, 14.000000, 194.000000, -526.000000, 265.000000
1.150000, 712.838135, 309.923645, -594.307007, 280.000000, -7.000000, 362.000000, -517.000000, 254.000000
1.200000, 675.764099, 334.972290, -609.821777, 497.000000, 51.000000, 581.000000, -478.000000, 256.000000
1.250000, 634.876526, 323.133179, -615.976440, 725.000000, 191.000000, 695.000000, -453.000000, 245.000000
1.300000, 609.256470, 284.232910, -616.499817, 864.000000, 294.000000, 781.000000, -415.000000, 251.000000
1.350000, 609.551514, 232.163132, -612.991699, 905.000000, 79.000000, 1010.000000, -366.000000, 250.000000
