Sample Time, Accel_x, Accel_y, Accel_z, Gyro_x, Gyro_y, Gyro_z, Magneto_x, Magneto_y, Magneto_z
0.000000, -1.502652, -3.175850, 0.281171, -940.000000, 83.000000, -1226.000000, -60.000000, 564.000000
0.050000, -3.212718, -14.140124, 1.145072, -1195.000000, -468.000000, -1367.000000, -46.000000, 533.000000
0.100000, -4.958617, -39.563583, 3.535005, -1445.000000, -255.000000, -1759.000000, -42.000000, 494.000000
0.150000, -1.861675, -82.736145, 5.783542, -1821.000000, -184.000000, -1770.000000, -58.000000, 440.000000
0.200000, 12.268830, -141.445068, 3.912510, -1873.000000, -331.000000, -1738.000000, -108.000000, 391.000000
0.250000, 47.283306, -204.366852, -11.217525, -1807.000000, -430.000000, -1394.000000, -165.000000, 373.000000
0.300000, 111.697067, -253.040253, -50.197334, -1828.000000, -487.000000, -966.000000, -240.000000, 364.000000
0.350000, 208.592789, -267.568115, -123.518791, -1567.000000, -275.000000, -961.000000, -301.000000, 359.000000
0.400000, 334.468445, -235.137726, -235.703537, -1361.000000, -351.000000, -798.000000, -360.000000, 364.000000
0.450000, 476.515686, -155.281693, -382.306335, -1103.000000, -397.000000, -439.000000, -423.000000, 380.000000
0.500000, 614.453003, -42.074913, -548.980164, -696.000000, -207.000000, -161.000000, -453.000000, 371.000000
0.550000, 727.208008, 79.648727, -714.067627, -266.000000, -437.000000, 157.000000, -471.000000, 401.000000
0.600000, 797.252441, 182.062103, -854.521667, 224.000000, -447.000000, 366.000000, -459.000000, 413.000000
0.650000, 817.399414, 242.830414, -951.505737, 483.000000, -268.000000, 759.000000, -438.000000, 423.000000
0.700000, 790.884277, 252.591049, -995.884766, 809.000000, -196.000000, 937.000000, -393.000000, 428.000000
0.750000, 732.113281, 216.962494, -989.821716, 1066.000000, -210.000000, 1053.000000, -358.000000, 431.000000
0.800000, 660.657349, 154.285782, -945.849487, 1245.000000, -256.000000, 1092.000000, -294.000000, 443.000000
0.850000, 594.950806, 88.627937, -882.600647, 1385.000000, -169.000000, 1129.000000, -237.000000, 456.000000
0.900000, 546.423706, 41.197750, -818.906494, 1449.000000, -209.000000, 1173.000000, -201.000000, 483.000000
0.950000, 517.387329, 22.380859, -767.635620, 1586.000000, -137.000000, 1234.000000, -159.000000, 503.000000
1.000000, 500.216125, 28.892408, -732.396240, 1855.000000, 8.000000, 1197.000000, -126.000000, 534.000000
1.050000, 482.572571, 44.872139, -706.597534, 1829.000000, 223.000000, 1274.000000, -108.000000, 567.000000
1.100000, 452.070038, 49.415699, -676.856934, 1817.000000, 140.000000, 1212.000000, -93.000000, 584.000000
1.150000, 400.868347, 23.436083, -626.959717, 1686.000000, -31.000000, 1129.000000, -102.000000, 614.000000
1.200000, 325.921143, -43.633312, -543.778381, 1253.000000, -352.000000, 823.000000, -117.000000, 621.000000
1.250000, 228.789001, -151.766586, -422.169922, 632.000000, -724.000000, 618.000000, -151.000000, 636.000000
1.300000, 113.920479, -290.520721, -267.371246, -422.000000, 388.000000, -581.000000, -154.000000, 636.000000
1.350000, -11.602882, -442.072998, -95.445656, -949.000000, 184.000000, -1234.000000, -124.000000, 600.000000
1.400000, -136.248260, -585.125977, 70.074280, -1234.000000, -53.000000, -1355.000000, -99.000000, 567.000000
1.450000, -246.849274, -698.668396, 202.109375, -1588.000000, -181.000000, -1493.000000, -76.000000, 534.000000
1.500000, -323.536316, -764.447998, 276.459412, -1927.000000, -634.000000, -1482.000000, -91.000000, 512.000000
1.550000, -350.331116, -770.825806, 278.153870, -1941.000000, -330.000000, -1568.000000, -115.000000, 474.000000
1.600000, -313.816986, -714.381042, 204.378448, -1824.000000, -264.000000, -1473.000000, -162.000000, 447.000000
1.650000, -212.673065, -601.016663, 65.684036, -1744.000000, -529.000000, -1068.000000, -213.000000, 444.000000
1.700000, -56.973778, -444.949310, -117.180664, -1682.000000, -468.000000, -903.000000, -271.000000, 429.000000
1.750000, 132.717468, -265.662567, -317.949036, -1493.000000, -237.000000, -774.000000, -342.000000, 441.000000
1.800000, 327.661621, -84.984528, -511.055359, -1339.000000, -197.000000, -498.000000, -396.000000, 437.000000
1.850000, 499.535461, 77.570740, -677.175964, -1154.000000, -121.000000, -186.000000, -454.000000, 447.000000
1.900000, 625.979858, 206.730347, -805.652405, -745.000000, -228.000000, 51.000000, -489.000000, 455.000000
1.950000, 695.455811, 293.576111, -894.752625, -217.000000, -140.000000, 285.000000, -499.000000, 464.000000
2.000000, 709.456909, 336.318542, -949.688232, 132.000000, -105.000000, 496.000000, -510.000000, 461.000000
2.050000, 679.835938, 339.972046, -978.860840, 405.000000, -107.000000, 754.000000, -495.000000, 470.000000
2.100000, 625.779663, 314.626892, -990.384949, 814.000000, -139.000000, 793.000000, -457.000000, 470.000000
2.150000, 567.114868, 273.814423, -989.865723, 1139.000000, -207.000000, 881.000000, -408.000000, 471.000000
2.200000, 519.156433, 230.630554, -979.629578, 1244.000000, -183.000000, 966.000000, -343.000000, 482.000000
2.250000, 489.407288, 195.021683, -959.853149, 1479.000000, -213.000000, 919.000000, -288.000000, 486.000000
2.300000, 476.490295, 170.365036, -929.790405, 1503.000000, -256.000000, 1114.000000, -238.000000, 510.000000
2.350000, 472.468201, 153.124207, -889.053345, 1799.000000, -70.000000, 982.000000, -192.000000, 530.000000
2.400000, 465.373474, 134.460068, -838.438965, 1832.000000, -128.000000, 1298.000000, -151.000000, 548.000000
2.450000, 445.552551, 103.665588, -778.464111, 2026.000000, 287.000000, 1157.000000, -132.000000, 576.000000
